incident_id,service,severity,opened_at,resolved_at,sla_breached,rca_present,owner_team
INC404043,payments-api,SEV4,2026-07-28 02:37:44.556038,2026-07-28 04:26:30.923098,False,True,security
INC404044,kyc-service,SEV4,2026-07-24 09:49:31.276401,2026-07-29 07:44:51.776107,True,False,core-banking
INC404045,payments-api,SEV4,2025-09-23 09:53:59.639871,2025-09-24 11:14:33.564444,False,True,core-banking
INC404046,kyc-service,SEV3,2026-02-03 23:18:50.794307,2026-02-03 23:38:39.191048,False,True,core-banking
INC404047,auth-service,SEV3,2025-12-30 20:11:49.612651,2025-12-30 23:44:14.711471,False,True,payments
INC404048,ledger-svc,SEV2,2026-02-08 12:11:39.908030,2026-02-08 14:09:44.956401,False,True,sre
INC404049,payments-api,SEV2,2026-04-10 16:40:00.071289,2026-04-10 17:12:36.627225,False,True,platform
INC404050,ledger-svc,SEV3,2026-07-27 05:34:24.247059,2026-07-27 12:12:48.993819,False,True,payments
INC404051,auth-service,SEV3,2026-04-21 05:56:43.376720,2026-04-21 10:27:58.162428,False,True,payments
INC404052,payments-api,SEV3,2025-09-28 06:29:41.876377,2025-09-30 17:21:16.765920,True,True,payments
INC404053,ledger-svc,SEV4,2026-02-21 06:19:00.004813,2026-02-23 12:11:19.499144,False,False,platform
INC404054,ledger-svc,SEV3,2026-01-24 00:44:24.964881,2026-01-26 18:55:32.681397,True,True,platform
INC404055,kyc-service,SEV2,2026-01-14 17:56:02.367872,2026-01-14 18:41:06.474164,False,True,security
INC404056,ledger-svc,SEV4,2026-03-13 06:50:43.111432,2026-03-19 15:12:06.530537,True,True,sre
INC404057,payments-api,SEV4,2025-11-28 21:35:14.250635,2025-11-30 17:10:13.576160,False,True,core-banking
INC404058,auth-service,SEV1,2025-09-22 02:03:31.696353,2025-09-22 02:19:27.305782,False,True,sre
INC404059,payments-api,SEV3,2025-12-02 21:54:31.237928,2025-12-03 00:06:40.056949,False,True,platform
INC404060,notification-svc,SEV4,2026-03-30 02:25:50.920460,2026-03-31 06:45:19.223729,False,False,sre
INC404061,ledger-svc,SEV4,2026-02-11 10:50:15.941840,2026-02-12 06:57:05.917813,False,False,core-banking
INC404062,auth-service,SEV3,2026-07-23 02:17:41.905430,2026-07-23 12:59:02.214958,False,True,payments
INC404063,notification-svc,SEV4,2026-07-08 00:38:56.356627,2026-07-12 11:45:50.405989,True,True,core-banking
INC404064,kyc-service,SEV3,2025-09-24 03:35:01.236189,2025-09-26 14:39:44.470548,True,True,platform
INC404065,payments-api,SEV1,2025-12-30 04:33:57.726701,2025-12-30 04:54:12.020444,False,True,sre
INC404066,kyc-service,SEV3,2025-10-04 22:36:45.420150,2025-10-05 10:46:20.586671,False,True,sre
INC404067,notification-svc,SEV4,2026-01-12 06:28:00.077458,2026-01-18 03:10:14.163568,True,True,security
INC404068,auth-service,SEV3,2025-09-10 23:09:00.015205,2025-09-11 17:36:04.974208,False,True,sre
INC404069,auth-service,SEV2,2026-06-28 16:17:36.730188,2026-06-28 19:00:13.098017,False,False,sre
INC404070,kyc-service,SEV2,2025-12-02 02:29:15.514561,2025-12-02 07:16:18.273897,False,True,payments
INC404071,payments-api,SEV2,2026-05-04 13:11:24.248299,2026-05-04 19:34:32.966482,False,True,core-banking
INC404072,notification-svc,SEV2,2026-02-09 04:04:14.749217,2026-02-09 09:36:45.007845,False,True,sre
INC404073,kyc-service,SEV3,2026-03-24 17:58:18.023164,2026-03-25 10:40:26.546957,False,True,core-banking
INC404074,auth-service,SEV3,2026-02-23 13:37:31.092304,2026-02-26 06:17:29.845965,True,False,security
INC404075,kyc-service,SEV4,2026-03-10 04:17:04.920352,2026-03-11 12:25:21.981716,False,True,core-banking
INC404076,core-banking,SEV2,2026-07-07 18:28:19.430636,2026-07-07 19:11:32.849439,False,True,security
INC404077,ledger-svc,SEV3,2026-03-11 00:48:04.916357,2026-03-11 09:25:34.768107,False,True,core-banking
INC404078,ledger-svc,SEV3,2026-07-28 20:03:16.456384,2026-07-31 09:51:31.856938,True,True,sre
INC404079,core-banking,SEV4,2025-09-01 03:59:32.845656,2025-09-08 04:02:38.941185,True,True,payments
INC404080,core-banking,SEV3,2026-02-10 12:40:11.943609,2026-02-12 07:56:10.059792,True,True,platform
INC404081,core-banking,SEV3,2025-11-04 23:49:30.346528,2025-11-05 09:54:48.332919,False,True,platform
INC404082,notification-svc,SEV3,2025-11-30 07:05:02.740288,2025-12-02 00:13:51.231768,True,False,platform
INC404083,kyc-service,SEV4,2026-02-04 10:24:25.900114,2026-02-05 14:34:06.466308,False,True,sre
INC404084,ledger-svc,SEV3,2025-10-06 01:09:51.194069,2025-10-06 12:59:58.566947,False,True,sre
INC404085,kyc-service,SEV3,2025-12-02 04:36:21.485921,2025-12-04 06:31:36.702894,True,True,security
INC404086,auth-service,SEV3,2025-09-16 16:55:03.561534,2025-09-17 12:03:32.807111,False,True,core-banking
INC404087,auth-service,SEV3,2026-01-16 22:02:15.642657,2026-01-17 00:11:09.698659,False,True,core-banking
INC404088,notification-svc,SEV4,2025-12-20 18:10:17.285389,2025-12-22 04:35:45.899199,False,True,sre
INC404089,notification-svc,SEV4,2026-05-29 08:49:42.344516,2026-05-29 16:09:24.709433,False,True,sre
INC404090,notification-svc,SEV3,2025-11-10 04:56:13.073539,2025-11-10 19:33:53.303959,False,True,security
INC404091,ledger-svc,SEV4,2025-12-22 18:18:03.820932,2025-12-23 14:14:40.801267,False,True,platform
INC404092,notification-svc,SEV2,2026-03-02 05:58:04.968751,2026-03-03 04:53:40.808289,True,True,core-banking
INC404093,notification-svc,SEV2,2026-04-20 01:09:29.720603,2026-04-20 04:30:55.990448,False,True,platform
INC404094,auth-service,SEV3,2025-08-20 06:18:21.914242,2025-08-20 16:19:14.468177,False,False,security
INC404095,notification-svc,SEV2,2026-07-04 03:36:02.985137,2026-07-04 07:18:37.931568,False,True,platform
INC404096,auth-service,SEV3,2025-11-01 09:22:38.292877,2025-11-01 15:35:09.640133,False,True,core-banking
INC404097,auth-service,SEV3,2026-02-15 22:23:52.697132,2026-02-17 04:49:01.639248,True,True,core-banking
INC404098,notification-svc,SEV2,2026-04-26 14:01:22.537727,2026-04-27 01:30:08.512357,True,False,payments
INC404099,ledger-svc,SEV3,2025-11-06 22:28:01.690047,2025-11-08 03:58:53.286837,True,True,payments
INC404100,payments-api,SEV4,2025-10-02 14:44:32.064663,2025-10-04 02:46:23.620213,False,False,payments
INC404101,kyc-service,SEV3,2025-09-12 02:16:29.644031,2025-09-12 19:03:13.175039,False,False,core-banking
INC404102,core-banking,SEV3,2025-10-15 15:40:22.610596,2025-10-15 22:13:47.853424,False,True,core-banking
INC404103,kyc-service,SEV4,2026-05-06 12:02:48.392700,2026-05-07 13:30:43.115046,False,False,sre
INC404104,payments-api,SEV4,2026-07-28 05:13:23.425295,2026-07-29 06:20:04.261393,False,True,sre
INC404105,kyc-service,SEV4,2025-08-29 05:01:59.370734,2025-08-30 06:58:51.572309,False,True,payments
INC404106,notification-svc,SEV2,2026-04-05 14:13:37.568858,2026-04-06 02:36:38.798443,True,False,platform
INC404107,core-banking,SEV3,2026-02-25 11:19:19.369621,2026-02-27 23:56:31.414295,True,False,sre
INC404108,ledger-svc,SEV3,2026-04-06 18:37:19.916877,2026-04-07 07:38:27.318922,False,True,security
INC404109,notification-svc,SEV2,2026-05-05 21:25:03.950448,2026-05-05 23:22:20.166300,False,True,sre
INC404110,auth-service,SEV4,2025-11-09 14:54:13.053864,2025-11-14 10:11:59.918334,True,True,payments
INC404111,notification-svc,SEV4,2026-02-25 03:09:31.460059,2026-02-28 20:30:46.669914,True,True,sre
INC404112,core-banking,SEV3,2025-12-14 08:48:00.790287,2025-12-14 18:22:06.253874,False,True,payments
INC404113,notification-svc,SEV3,2026-02-22 08:56:19.102376,2026-02-23 15:20:04.066159,True,True,payments
INC404114,payments-api,SEV4,2026-07-30 14:49:57.785464,2026-07-31 01:25:24.093887,False,True,platform
INC404115,core-banking,SEV3,2026-01-16 09:38:08.490901,2026-01-16 19:25:09.782042,False,True,payments
INC404116,notification-svc,SEV4,2026-05-17 03:20:09.355026,2026-05-18 10:19:16.872880,False,True,platform
INC404117,payments-api,SEV4,2026-08-08 21:00:52.732082,2026-08-09 04:02:59.721078,False,True,sre
INC404118,ledger-svc,SEV3,2026-03-16 06:32:40.317751,2026-03-17 02:08:09.805446,False,False,core-banking
INC404119,auth-service,SEV2,2025-09-15 16:37:52.531627,2025-09-15 22:26:53.267311,False,True,platform
INC404120,kyc-service,SEV4,2026-02-11 14:52:06.216794,2026-02-13 11:31:47.232897,False,True,security
INC404121,ledger-svc,SEV4,2026-04-24 02:20:17.517162,2026-05-02 01:14:04.245271,True,False,core-banking
INC404122,notification-svc,SEV4,2026-05-02 10:17:21.536490,2026-05-10 22:59:52.006660,True,True,core-banking
INC404123,kyc-service,SEV3,2026-05-12 13:44:40.496804,2026-05-13 05:35:58.191421,False,True,security
INC404124,core-banking,SEV3,2026-03-14 01:25:06.459526,2026-03-14 07:26:54.613875,False,True,platform
INC404125,auth-service,SEV4,2026-06-05 21:34:50.661800,2026-06-08 02:07:26.678605,False,False,platform
INC404126,kyc-service,SEV4,2025-11-14 12:27:15.267039,2025-11-15 03:09:32.481891,False,False,core-banking
INC404127,payments-api,SEV3,2026-01-22 08:06:51.530433,2026-01-23 03:30:21.459900,False,False,sre
INC404128,core-banking,SEV1,2026-01-04 15:24:18.735197,2026-01-04 19:04:33.798698,True,True,sre
INC404129,auth-service,SEV4,2026-07-31 04:32:15.034195,2026-08-01 20:18:55.689795,False,True,payments
INC404130,ledger-svc,SEV4,2026-02-20 15:04:17.989700,2026-03-01 05:17:10.270830,True,True,platform
INC404131,notification-svc,SEV2,2026-05-07 23:29:40.286102,2026-05-08 05:31:38.747546,False,False,platform
INC404132,core-banking,SEV3,2026-06-14 11:47:05.383560,2026-06-14 17:33:57.026551,False,True,platform
INC404133,core-banking,SEV3,2026-05-28 02:39:01.464078,2026-05-31 00:40:52.615151,True,True,platform
INC404134,kyc-service,SEV3,2025-09-13 09:41:32.467678,2025-09-16 04:23:29.827712,True,True,sre
INC404135,core-banking,SEV2,2026-05-30 20:49:37.654802,2026-05-31 14:29:45.025647,True,True,sre
INC404136,auth-service,SEV3,2025-11-14 15:20:25.200958,2025-11-16 11:32:58.463512,True,True,security
INC404137,payments-api,SEV3,2026-06-24 18:15:00.660681,2026-06-24 19:13:37.436428,False,True,payments
INC404138,auth-service,SEV4,2025-10-14 23:18:51.448879,2025-10-17 04:41:33.090445,False,True,platform
INC404139,ledger-svc,SEV3,2025-08-24 05:09:36.185146,2025-08-26 21:30:32.336138,True,True,sre
INC404140,auth-service,SEV4,2026-04-02 00:55:30.495941,2026-04-02 08:14:15.141876,False,True,payments
INC404141,ledger-svc,SEV4,2026-04-30 17:58:36.794881,2026-05-01 02:43:53.870183,False,True,security
INC404142,payments-api,SEV2,2026-02-18 21:25:31.996489,2026-02-19 02:43:48.199233,False,True,sre
INC404143,notification-svc,SEV4,2025-12-04 19:48:02.554882,2025-12-13 11:46:58.148728,True,True,platform
INC404144,payments-api,SEV4,2026-04-25 11:05:54.425657,2026-04-26 01:09:16.202302,False,True,security
INC404145,payments-api,SEV2,2025-10-07 03:46:53.485986,2025-10-07 09:03:55.414027,False,False,core-banking
INC404146,payments-api,SEV4,2026-01-19 15:36:50.187499,2026-01-22 08:13:18.087292,False,True,payments
INC404147,ledger-svc,SEV3,2025-09-05 19:25:35.081554,2025-09-06 12:53:26.577294,False,True,security
INC404148,ledger-svc,SEV4,2026-03-08 00:31:40.667778,2026-03-09 00:23:50.147072,False,False,platform
INC404149,payments-api,SEV3,2025-09-01 21:00:41.059887,2025-09-03 15:13:32.624336,True,True,payments
INC404150,notification-svc,SEV4,2026-03-05 01:28:42.634394,2026-03-07 02:42:32.975542,False,True,payments
INC404151,payments-api,SEV1,2025-08-24 03:17:10.098070,2025-08-24 08:43:05.382363,True,True,payments
INC404152,ledger-svc,SEV2,2026-05-04 19:24:38.640630,2026-05-04 21:52:19.223598,False,True,core-banking
INC404153,payments-api,SEV1,2025-11-10 13:26:22.167552,2025-11-10 14:40:28.085449,False,True,security
INC404154,auth-service,SEV4,2026-03-16 00:10:09.811110,2026-03-18 07:26:21.010363,False,False,security
INC404155,kyc-service,SEV4,2026-04-07 06:12:54.321614,2026-04-08 15:48:49.623787,False,True,payments
INC404156,payments-api,SEV4,2025-10-21 07:06:48.397556,2025-10-21 13:44:50.029653,False,True,sre
INC404157,ledger-svc,SEV1,2025-11-16 23:20:32.583898,2025-11-16 23:42:06.335209,False,False,security
INC404158,ledger-svc,SEV4,2025-12-22 15:35:45.298664,2025-12-22 22:28:56.535034,False,False,payments
INC404159,core-banking,SEV4,2026-03-17 03:04:42.932363,2026-03-17 21:06:09.415004,False,True,payments
INC404160,ledger-svc,SEV4,2025-10-22 22:00:42.730569,2025-10-23 15:02:21.094919,False,True,security
INC404161,ledger-svc,SEV4,2026-07-16 01:56:52.374960,2026-07-24 07:03:09.792062,True,True,payments
INC404162,auth-service,SEV3,2025-09-29 09:53:37.902375,2025-09-30 17:09:09.796229,True,True,core-banking
INC404163,core-banking,SEV4,2026-07-08 09:27:44.543311,2026-07-10 14:14:36.776005,False,True,security
INC404164,ledger-svc,SEV4,2026-04-08 01:05:14.549479,2026-04-08 10:30:04.708723,False,True,security
INC404165,notification-svc,SEV2,2026-04-05 01:40:24.612239,2026-04-05 03:07:27.404674,False,True,core-banking
INC404166,kyc-service,SEV4,2025-11-28 23:11:58.117570,2025-12-01 03:51:49.257062,False,True,core-banking
INC404167,ledger-svc,SEV4,2026-07-23 16:10:51.856538,2026-07-24 16:46:02.843904,False,True,core-banking
INC404168,core-banking,SEV2,2026-04-04 20:19:29.565730,2026-04-05 16:51:49.041327,True,False,core-banking
INC404169,ledger-svc,SEV4,2026-07-10 19:47:16.894053,2026-07-11 23:16:53.737492,False,True,payments
INC404170,payments-api,SEV3,2025-12-19 22:39:15.552060,2025-12-19 23:37:21.929598,False,False,sre
INC404171,kyc-service,SEV2,2026-01-25 13:17:15.601790,2026-01-25 15:15:56.267145,False,True,sre
INC404172,notification-svc,SEV1,2026-01-10 19:44:16.405349,2026-01-10 20:18:34.661027,False,False,platform
INC404173,ledger-svc,SEV3,2026-01-06 02:33:55.065497,2026-01-09 01:53:49.175208,True,True,payments
INC404174,payments-api,SEV3,2025-10-08 10:47:58.536126,2025-10-09 05:12:51.660640,False,True,security
INC404175,auth-service,SEV3,2025-12-24 02:37:10.173427,2025-12-27 01:58:35.163438,True,True,core-banking
INC404176,kyc-service,SEV4,2026-06-26 20:25:28.029459,2026-06-27 07:45:17.905752,False,False,payments
INC404177,auth-service,SEV4,2025-12-08 06:56:56.423124,2025-12-09 09:57:39.601785,False,True,security
INC404178,payments-api,SEV4,2026-08-15 03:55:48.423341,2026-08-16 10:43:58.607415,False,False,core-banking
INC404179,notification-svc,SEV4,2026-01-28 13:04:46.259655,2026-01-29 00:44:11.595653,False,True,payments
INC404180,core-banking,SEV3,2025-10-11 21:08:08.064935,2025-10-12 00:19:41.891203,False,False,payments
INC404181,notification-svc,SEV4,2026-07-18 07:19:31.241077,2026-07-21 00:05:23.732104,False,True,sre
INC404182,core-banking,SEV3,2026-07-23 14:27:00.720959,2026-07-23 14:54:06.241208,False,True,core-banking
INC404183,payments-api,SEV3,2025-12-23 07:35:56.038434,2025-12-24 02:01:26.594366,False,True,sre
INC404184,kyc-service,SEV3,2026-02-19 21:48:13.850067,2026-02-20 09:23:22.023816,False,True,platform
INC404185,notification-svc,SEV3,2026-02-14 13:41:32.778779,2026-02-15 03:31:02.913863,False,True,payments
INC404186,auth-service,SEV1,2026-05-16 23:29:49.595086,2026-05-17 00:53:10.553393,False,True,payments
INC404187,payments-api,SEV3,2026-02-09 20:43:11.430176,2026-02-11 13:17:18.555929,True,True,core-banking
INC404188,core-banking,SEV2,2025-09-07 11:03:51.526234,2025-09-07 12:50:03.485048,False,True,platform
INC404189,payments-api,SEV3,2026-07-10 12:25:10.023321,2026-07-11 06:24:14.920259,False,True,core-banking
INC404190,ledger-svc,SEV3,2026-04-15 03:12:51.110666,2026-04-17 21:00:59.962164,True,True,security
INC404191,ledger-svc,SEV3,2026-08-09 13:56:20.339560,2026-08-10 06:00:16.278507,False,True,payments
INC404192,core-banking,SEV3,2025-10-18 02:00:26.803707,2025-10-18 05:36:16.021815,False,False,security
INC404193,kyc-service,SEV2,2026-07-28 19:20:34.610442,2026-07-29 16:47:30.111281,True,False,core-banking
INC404194,ledger-svc,SEV2,2026-01-13 02:06:53.022394,2026-01-13 16:56:20.688989,True,True,sre
INC404195,kyc-service,SEV4,2025-12-06 12:34:20.190708,2025-12-07 17:55:02.442330,False,False,payments
INC404196,core-banking,SEV3,2026-02-18 08:04:18.285232,2026-02-18 14:18:56.256371,False,True,payments
INC404197,notification-svc,SEV3,2025-12-21 05:20:18.973666,2025-12-21 05:54:30.129163,False,True,platform
INC404198,core-banking,SEV3,2026-03-17 19:45:55.147046,2026-03-18 07:49:13.359629,False,True,payments
INC404199,notification-svc,SEV2,2026-02-16 18:11:00.990456,2026-02-16 20:25:31.919138,False,True,platform
INC404200,payments-api,SEV2,2026-01-26 00:57:42.716812,2026-01-26 02:49:22.435857,False,True,core-banking
INC404201,ledger-svc,SEV3,2025-11-16 12:31:27.691831,2025-11-18 04:31:19.303838,True,True,security
INC404202,kyc-service,SEV3,2026-05-23 10:40:56.607402,2026-05-23 18:02:01.741811,False,True,core-banking
INC404203,ledger-svc,SEV3,2025-08-28 11:27:24.732665,2025-08-30 01:07:54.618318,True,True,platform
INC404204,ledger-svc,SEV4,2026-03-28 09:19:40.091194,2026-03-29 04:25:00.287601,False,True,sre
INC404205,payments-api,SEV3,2026-05-06 15:58:22.890631,2026-05-07 10:34:06.074680,False,True,security
INC404206,core-banking,SEV3,2026-05-11 19:53:24.608887,2026-05-12 15:44:53.939355,False,False,sre
INC404207,kyc-service,SEV2,2026-02-18 09:04:07.190908,2026-02-18 13:57:04.367797,False,True,sre
INC404208,auth-service,SEV4,2026-01-25 23:03:11.765277,2026-01-29 19:48:58.457540,True,False,security
INC404209,core-banking,SEV3,2025-10-14 14:32:04.374352,2025-10-14 17:43:43.391872,False,False,core-banking
INC404210,ledger-svc,SEV4,2026-04-30 00:50:11.498700,2026-05-04 08:38:31.197752,True,False,sre
INC404211,core-banking,SEV2,2025-11-23 03:11:03.393795,2025-11-23 09:59:57.210151,False,True,payments
INC404212,kyc-service,SEV4,2026-02-14 19:36:32.562015,2026-02-19 13:03:47.271408,True,True,sre
INC404213,auth-service,SEV4,2025-10-21 10:47:05.659975,2025-10-29 15:27:50.249554,True,True,sre
INC404214,payments-api,SEV3,2026-06-23 08:21:33.912923,2026-06-23 10:32:49.390322,False,True,core-banking
INC404215,auth-service,SEV3,2026-04-06 16:17:42.098259,2026-04-07 01:40:48.780940,False,True,security
INC404216,core-banking,SEV3,2025-11-02 13:38:03.454191,2025-11-04 11:57:07.236667,True,False,core-banking
INC404217,core-banking,SEV4,2026-01-05 10:30:59.976800,2026-01-07 21:37:18.970700,False,True,core-banking
INC404218,payments-api,SEV4,2026-06-11 21:23:49.783680,2026-06-14 12:33:31.371010,False,True,platform
INC404219,kyc-service,SEV3,2026-02-25 14:02:15.554952,2026-02-27 20:03:57.553807,True,True,payments
INC404220,kyc-service,SEV3,2026-01-18 18:11:04.906721,2026-01-20 03:54:00.814973,True,True,sre
INC404221,notification-svc,SEV4,2026-06-06 20:42:35.767055,2026-06-08 23:49:48.562812,False,True,platform
INC404222,auth-service,SEV3,2026-07-02 16:39:24.419108,2026-07-04 09:11:55.687540,True,False,payments
INC404223,ledger-svc,SEV4,2026-06-07 18:51:08.647129,2026-06-09 22:08:56.968127,False,True,platform
INC404224,notification-svc,SEV3,2025-08-31 21:51:32.066501,2025-09-02 09:18:07.362042,True,False,core-banking
INC404225,payments-api,SEV1,2026-04-07 18:02:05.335048,2026-04-07 19:04:41.380960,False,True,platform
INC404226,core-banking,SEV3,2026-08-09 07:00:44.517298,2026-08-10 02:18:36.875365,False,True,sre
INC404227,payments-api,SEV3,2025-10-11 02:21:33.629117,2025-10-11 10:24:40.856058,False,True,platform
INC404228,kyc-service,SEV2,2025-12-25 09:24:18.974710,2025-12-25 16:13:35.660928,False,True,payments
INC404229,notification-svc,SEV2,2025-09-12 14:24:54.767051,2025-09-13 12:56:47.702451,True,True,payments
INC404230,kyc-service,SEV4,2026-04-04 23:00:12.837368,2026-04-13 16:54:58.378012,True,True,core-banking
INC404231,kyc-service,SEV3,2026-06-17 11:41:41.083564,2026-06-17 15:52:42.496631,False,True,security
INC404232,core-banking,SEV2,2025-11-11 18:26:31.628702,2025-11-12 01:07:22.937826,False,True,payments
INC404233,notification-svc,SEV3,2025-10-30 00:14:34.728770,2025-10-30 05:04:46.069826,False,True,payments
INC404234,kyc-service,SEV4,2025-08-25 06:01:56.770083,2025-08-31 09:00:19.815956,True,True,core-banking
INC404235,auth-service,SEV3,2026-04-04 02:07:39.957802,2026-04-04 16:29:15.338638,False,False,sre
INC404236,ledger-svc,SEV3,2026-05-06 12:10:42.948510,2026-05-08 04:31:41.702003,True,False,security
INC404237,payments-api,SEV4,2026-07-24 02:37:25.466530,2026-07-25 18:53:11.900865,False,True,platform
INC404238,payments-api,SEV3,2025-11-03 22:39:20.281577,2025-11-04 09:58:47.699218,False,False,sre
INC404239,notification-svc,SEV3,2026-05-20 05:01:12.863551,2026-05-20 07:53:36.263075,False,False,payments
INC404240,notification-svc,SEV4,2026-01-04 05:29:56.983950,2026-01-06 06:30:50.461994,False,True,payments
INC404241,ledger-svc,SEV4,2026-06-05 17:30:17.923926,2026-06-08 00:15:19.460029,False,False,sre
INC404242,notification-svc,SEV4,2025-12-23 04:17:49.377261,2025-12-24 17:47:02.102856,False,True,platform
INC404243,payments-api,SEV3,2025-11-15 13:06:25.031140,2025-11-15 22:10:21.985112,False,True,payments
INC404244,notification-svc,SEV3,2025-12-07 06:40:56.964744,2025-12-07 07:49:07.941903,False,True,platform
INC404245,ledger-svc,SEV4,2025-10-10 07:16:12.355119,2025-10-11 10:28:28.923030,False,True,platform
INC404246,kyc-service,SEV4,2025-10-29 13:03:20.774730,2025-10-29 23:28:28.835492,False,True,core-banking
INC404247,payments-api,SEV3,2025-08-31 03:05:39.724556,2025-08-31 21:35:51.213381,False,True,platform
INC404248,auth-service,SEV3,2026-03-26 13:10:34.203609,2026-03-26 17:58:59.076590,False,True,sre
INC404249,payments-api,SEV2,2026-06-11 00:38:23.283583,2026-06-11 01:14:28.751965,False,True,payments
INC404250,auth-service,SEV4,2026-06-17 00:43:35.121824,2026-06-17 12:26:18.080414,False,False,security
INC404251,notification-svc,SEV4,2026-05-14 04:35:30.276731,2026-05-20 07:40:57.764831,True,True,sre
INC404252,payments-api,SEV3,2026-01-25 00:45:52.923130,2026-01-27 13:50:28.775500,True,True,payments
INC404253,core-banking,SEV4,2026-06-23 08:53:10.136267,2026-06-27 14:11:09.466984,True,True,security
INC404254,kyc-service,SEV3,2026-08-09 17:31:42.819031,2026-08-11 04:42:36.983026,True,True,security
INC404255,payments-api,SEV3,2026-04-12 09:16:03.292403,2026-04-13 02:07:54.260599,False,False,security
INC404256,ledger-svc,SEV4,2026-07-27 09:08:37.373988,2026-08-03 20:13:30.963989,True,True,security
INC404257,core-banking,SEV4,2026-07-30 17:44:51.391825,2026-08-01 02:29:15.331323,False,True,core-banking
INC404258,auth-service,SEV1,2026-02-03 01:50:45.259680,2026-02-03 02:19:06.252705,False,True,sre
INC404259,kyc-service,SEV4,2026-04-27 12:10:53.045242,2026-05-04 06:43:19.603941,True,True,core-banking
INC404260,payments-api,SEV4,2026-04-06 23:27:56.634364,2026-04-10 22:55:12.376394,True,True,sre
INC404261,kyc-service,SEV3,2025-12-11 01:49:21.950999,2025-12-11 10:28:08.491063,False,False,core-banking
INC404262,payments-api,SEV4,2025-09-29 14:59:41.286465,2025-10-03 11:41:51.035192,True,True,core-banking
INC404263,auth-service,SEV3,2025-09-15 00:24:29.093691,2025-09-15 09:48:38.968513,False,True,security
INC404264,notification-svc,SEV4,2025-09-20 00:48:53.121404,2025-09-20 22:17:14.951194,False,True,security
INC404265,kyc-service,SEV2,2026-03-09 02:33:00.579481,2026-03-09 23:48:11.025559,True,True,sre
INC404266,core-banking,SEV4,2026-03-12 22:06:34.773528,2026-03-13 14:56:15.645237,False,True,security
INC404267,payments-api,SEV2,2026-05-15 02:20:02.565647,2026-05-15 07:14:39.680667,False,True,payments
INC404268,ledger-svc,SEV3,2026-01-21 15:06:58.921662,2026-01-22 11:51:13.995027,False,False,core-banking
INC404269,ledger-svc,SEV2,2025-08-24 00:17:00.196891,2025-08-24 03:11:27.971774,False,False,core-banking
INC404270,kyc-service,SEV2,2026-02-04 02:53:40.660694,2026-02-04 07:29:39.096475,False,False,sre
INC404271,kyc-service,SEV1,2025-11-04 07:43:25.402931,2025-11-04 11:12:31.619466,True,True,sre
INC404272,notification-svc,SEV4,2026-05-19 05:38:02.568429,2026-05-21 18:24:37.645010,False,True,platform
INC404273,payments-api,SEV3,2026-01-18 15:56:20.453853,2026-01-19 07:17:42.807596,False,True,security
INC404274,core-banking,SEV3,2026-08-03 05:37:56.436326,2026-08-03 23:07:49.275820,False,True,sre
INC404275,auth-service,SEV1,2026-05-30 01:16:05.618717,2026-05-30 02:18:02.675706,False,True,sre
INC404276,core-banking,SEV4,2025-10-11 13:43:47.469488,2025-10-11 17:02:42.907586,False,True,sre
INC404277,auth-service,SEV4,2026-08-03 00:46:17.627239,2026-08-07 01:48:09.168808,True,True,payments
INC404278,core-banking,SEV4,2026-02-10 12:46:23.304579,2026-02-13 04:53:12.396271,False,True,payments
INC404279,auth-service,SEV3,2025-11-12 13:59:21.856097,2025-11-12 22:02:40.183384,False,False,platform
INC404280,payments-api,SEV4,2026-08-10 12:36:17.282054,2026-08-17 11:35:19.689577,True,False,core-banking
INC404281,notification-svc,SEV2,2026-02-28 22:35:55.658671,2026-03-01 12:32:03.713206,True,True,core-banking
INC404282,kyc-service,SEV2,2025-12-03 06:25:41.856248,2025-12-03 08:36:23.547378,False,True,core-banking
INC404283,notification-svc,SEV4,2025-10-29 03:52:01.487583,2025-10-31 13:33:13.434866,False,False,sre
INC404284,core-banking,SEV4,2026-07-04 03:40:58.932103,2026-07-04 23:13:30.812076,False,True,security
INC404285,notification-svc,SEV3,2026-06-25 09:46:51.991062,2026-06-25 19:10:58.920478,False,True,security
INC404286,payments-api,SEV4,2026-07-13 16:19:32.461819,2026-07-16 04:16:28.983320,False,True,sre
INC404287,kyc-service,SEV3,2026-04-05 18:34:05.700938,2026-04-06 09:28:49.104469,False,False,core-banking
INC404288,payments-api,SEV4,2026-03-08 18:42:13.360087,2026-03-08 21:51:35.772236,False,True,platform
INC404289,core-banking,SEV3,2025-10-11 17:06:34.879009,2025-10-12 04:18:37.433642,False,True,core-banking
INC404290,auth-service,SEV3,2025-09-05 06:30:37.445755,2025-09-05 23:07:53.652270,False,True,sre
INC404291,ledger-svc,SEV4,2025-12-30 12:57:25.542979,2025-12-31 09:12:15.069988,False,True,security
INC404292,ledger-svc,SEV4,2026-03-13 18:35:51.390826,2026-03-18 03:17:37.272032,True,True,security
INC404293,kyc-service,SEV4,2025-10-09 04:32:07.257800,2025-10-09 09:54:39.365198,False,True,security
INC404294,auth-service,SEV4,2026-07-31 10:03:13.396582,2026-08-01 05:59:54.203914,False,True,payments
INC404295,notification-svc,SEV3,2026-01-30 14:12:58.930617,2026-01-31 03:17:21.089318,False,True,payments
INC404296,kyc-service,SEV3,2026-02-28 13:08:02.454936,2026-03-01 20:15:50.503581,True,False,payments
