log_id,service,level,message_code,timestamp
LOG608974,core-banking,INFO,REQUEST_OK,2026-02-28 03:06:35.780639
LOG608975,core-banking,INFO,APP_START,2026-05-23 01:38:24.387395
LOG608976,payments-api,INFO,REQUEST_OK,2026-08-06 13:48:37.092858
LOG608977,core-banking,INFO,APP_START,2026-03-10 08:24:27.502371
LOG608978,notification-svc,INFO,REQUEST_OK,2026-08-05 19:13:06.374392
LOG608979,notification-svc,ERROR,DB_CONN_FAILURE,2026-04-15 11:44:25.608285
LOG608980,auth-service,INFO,REQUEST_OK,2026-06-30 22:33:31.841455
LOG608981,core-banking,INFO,APP_START,2026-07-28 04:50:25.973318
LOG608982,payments-api,INFO,REQUEST_OK,2026-03-30 11:22:33.300448
LOG608983,auth-service,INFO,REQUEST_OK,2026-05-07 15:28:05.304569
LOG608984,core-banking,INFO,CACHE_HIT,2026-06-15 09:00:33.981310
LOG608985,kyc-service,WARN,SLOW_QUERY,2026-07-11 06:59:26.459323
LOG608986,kyc-service,INFO,CACHE_HIT,2026-06-12 21:11:10.038113
LOG608987,ledger-svc,INFO,APP_START,2026-08-16 05:05:08.652308
LOG608988,kyc-service,ERROR,AUTH_FAILURE,2026-03-25 21:10:53.098025
LOG608989,kyc-service,INFO,APP_START,2026-06-01 23:48:53.364017
LOG608990,payments-api,INFO,APP_START,2026-06-10 19:27:13.499783
LOG608991,payments-api,INFO,REQUEST_OK,2026-07-02 04:30:27.018731
LOG608992,notification-svc,WARN,RETRY_ATTEMPT,2026-07-01 08:16:10.959531
LOG608993,payments-api,INFO,CACHE_HIT,2026-05-27 05:41:47.589708
LOG608994,kyc-service,WARN,RETRY_ATTEMPT,2026-07-25 09:20:50.689421
LOG608995,kyc-service,INFO,REQUEST_OK,2026-08-17 02:01:16.333015
LOG608996,payments-api,INFO,CACHE_HIT,2026-08-01 09:24:29.242493
LOG608997,payments-api,INFO,CACHE_HIT,2026-07-11 06:15:34.099357
LOG608998,core-banking,WARN,SLOW_QUERY,2026-06-29 21:20:27.808411
LOG608999,auth-service,WARN,CACHE_MISS,2026-03-17 15:12:12.724815
LOG609000,ledger-svc,WARN,SLOW_QUERY,2026-08-05 11:39:09.061279
LOG609001,payments-api,INFO,APP_START,2026-08-12 11:26:22.354865
LOG609002,auth-service,WARN,CACHE_MISS,2026-07-13 13:56:09.511640
LOG609003,kyc-service,INFO,APP_START,2026-05-13 20:09:55.996065
LOG609004,auth-service,INFO,APP_START,2026-06-16 18:14:33.488799
LOG609005,auth-service,WARN,CACHE_MISS,2026-04-18 06:41:46.965455
LOG609006,notification-svc,INFO,REQUEST_OK,2026-06-26 19:43:59.132271
LOG609007,kyc-service,INFO,APP_START,2026-07-06 08:05:35.310382
LOG609008,notification-svc,ERROR,DB_CONN_FAILURE,2026-04-12 21:12:51.634606
LOG609009,notification-svc,INFO,REQUEST_OK,2026-04-18 01:21:35.860740
LOG609010,payments-api,INFO,REQUEST_OK,2026-04-27 11:01:25.869100
LOG609011,kyc-service,INFO,REQUEST_OK,2026-05-26 09:37:41.687375
LOG609012,notification-svc,INFO,REQUEST_OK,2026-07-13 10:49:49.270768
LOG609013,payments-api,INFO,APP_START,2026-03-06 06:40:54.659756
LOG609014,payments-api,INFO,REQUEST_OK,2026-08-03 15:47:34.512982
LOG609015,kyc-service,INFO,APP_START,2026-05-12 19:10:52.802054
LOG609016,notification-svc,INFO,REQUEST_OK,2026-08-06 08:23:32.869411
LOG609017,ledger-svc,INFO,CACHE_HIT,2026-07-15 11:28:19.932674
LOG609018,ledger-svc,INFO,APP_START,2026-04-22 23:45:06.930987
LOG609019,notification-svc,INFO,APP_START,2026-03-29 07:26:10.898539
LOG609020,auth-service,INFO,CACHE_HIT,2026-08-11 10:45:01.113625
LOG609021,payments-api,INFO,CACHE_HIT,2026-03-09 23:54:40.213993
LOG609022,core-banking,INFO,CACHE_HIT,2026-05-31 00:39:00.300943
LOG609023,kyc-service,INFO,APP_START,2026-04-05 14:50:22.792591
LOG609024,kyc-service,INFO,CACHE_HIT,2026-07-10 05:33:49.860117
LOG609025,core-banking,WARN,CACHE_MISS,2026-04-03 17:35:52.075293
LOG609026,core-banking,INFO,CACHE_HIT,2026-05-09 23:04:37.989312
LOG609027,kyc-service,INFO,REQUEST_OK,2026-03-11 11:33:17.025349
LOG609028,ledger-svc,INFO,APP_START,2026-07-30 10:20:45.540864
LOG609029,notification-svc,INFO,APP_START,2026-05-15 19:19:20.591789
LOG609030,notification-svc,INFO,CACHE_HIT,2026-06-25 11:45:17.323916
LOG609031,auth-service,INFO,CACHE_HIT,2026-07-17 19:49:56.258840
LOG609032,kyc-service,INFO,REQUEST_OK,2026-06-13 15:50:13.852742
LOG609033,payments-api,INFO,REQUEST_OK,2026-07-25 04:00:53.956874
LOG609034,notification-svc,ERROR,NPE,2026-03-29 10:36:32.434324
LOG609035,kyc-service,INFO,APP_START,2026-05-19 16:41:02.589672
LOG609036,kyc-service,INFO,REQUEST_OK,2026-04-11 20:43:47.371819
LOG609037,auth-service,INFO,CACHE_HIT,2026-05-10 12:56:41.701468
LOG609038,payments-api,ERROR,TIMEOUT,2026-03-24 13:17:23.491351
LOG609039,kyc-service,INFO,REQUEST_OK,2026-06-14 00:08:38.576522
LOG609040,core-banking,INFO,REQUEST_OK,2026-04-30 03:17:36.735910
LOG609041,core-banking,WARN,RETRY_ATTEMPT,2026-05-12 05:29:26.702567
LOG609042,payments-api,INFO,APP_START,2026-02-23 03:30:45.363838
LOG609043,kyc-service,WARN,CACHE_MISS,2026-03-10 05:39:24.302465
LOG609044,core-banking,INFO,REQUEST_OK,2026-06-16 03:16:44.194140
LOG609045,kyc-service,INFO,APP_START,2026-05-23 00:51:55.399684
LOG609046,notification-svc,INFO,CACHE_HIT,2026-07-13 08:20:16.314979
LOG609047,core-banking,INFO,APP_START,2026-02-25 07:24:46.070955
LOG609048,core-banking,WARN,SLOW_QUERY,2026-03-15 20:29:49.611354
LOG609049,core-banking,INFO,REQUEST_OK,2026-06-01 02:36:28.298974
LOG609050,notification-svc,INFO,REQUEST_OK,2026-06-08 14:17:31.465308
LOG609051,kyc-service,INFO,REQUEST_OK,2026-05-04 07:00:28.168142
LOG609052,auth-service,INFO,APP_START,2026-08-16 13:58:15.109936
LOG609053,payments-api,WARN,SLOW_QUERY,2026-03-13 05:37:21.378377
LOG609054,ledger-svc,INFO,REQUEST_OK,2026-04-29 02:52:31.052458
LOG609055,auth-service,WARN,RETRY_ATTEMPT,2026-04-05 23:18:51.717083
LOG609056,ledger-svc,INFO,CACHE_HIT,2026-04-26 18:16:13.592273
LOG609057,core-banking,INFO,REQUEST_OK,2026-06-05 10:44:31.668471
LOG609058,kyc-service,WARN,CACHE_MISS,2026-03-01 07:26:58.021497
LOG609059,notification-svc,INFO,CACHE_HIT,2026-04-10 22:57:34.248836
LOG609060,auth-service,INFO,REQUEST_OK,2026-07-26 18:53:48.535425
LOG609061,notification-svc,INFO,REQUEST_OK,2026-08-01 07:57:23.112297
LOG609062,kyc-service,INFO,APP_START,2026-02-23 02:32:50.554949
LOG609063,ledger-svc,INFO,REQUEST_OK,2026-05-17 11:10:06.147280
LOG609064,auth-service,INFO,CACHE_HIT,2026-04-23 08:31:27.851132
LOG609065,payments-api,WARN,RETRY_ATTEMPT,2026-05-18 02:41:29.937217
LOG609066,core-banking,ERROR,AUTH_FAILURE,2026-07-31 16:11:42.564796
LOG609067,auth-service,INFO,REQUEST_OK,2026-07-09 14:14:23.102336
LOG609068,notification-svc,WARN,CACHE_MISS,2026-06-25 20:31:15.230241
LOG609069,kyc-service,INFO,CACHE_HIT,2026-04-13 04:38:22.441936
LOG609070,core-banking,INFO,CACHE_HIT,2026-08-07 00:49:54.394466
LOG609071,kyc-service,INFO,APP_START,2026-06-04 10:21:19.257670
LOG609072,ledger-svc,WARN,CACHE_MISS,2026-08-02 09:03:55.454806
LOG609073,auth-service,INFO,CACHE_HIT,2026-06-23 05:14:55.935649
LOG609074,kyc-service,INFO,CACHE_HIT,2026-04-07 07:57:38.063650
LOG609075,core-banking,WARN,RETRY_ATTEMPT,2026-06-09 12:26:33.575768
LOG609076,auth-service,INFO,APP_START,2026-04-02 08:20:45.619345
LOG609077,kyc-service,INFO,APP_START,2026-05-12 15:32:22.028601
LOG609078,notification-svc,INFO,CACHE_HIT,2026-04-18 13:08:13.426133
LOG609079,auth-service,ERROR,TIMEOUT,2026-08-04 19:52:17.858505
LOG609080,core-banking,INFO,REQUEST_OK,2026-07-24 19:41:10.979096
LOG609081,payments-api,WARN,SLOW_QUERY,2026-06-30 22:02:50.714063
LOG609082,kyc-service,INFO,CACHE_HIT,2026-04-25 02:39:55.186436
LOG609083,core-banking,INFO,APP_START,2026-05-01 15:42:07.063273
LOG609084,notification-svc,INFO,CACHE_HIT,2026-03-09 08:31:41.089648
LOG609085,auth-service,WARN,CACHE_MISS,2026-05-03 12:23:48.314758
LOG609086,auth-service,INFO,APP_START,2026-02-28 23:29:15.732926
LOG609087,auth-service,INFO,APP_START,2026-06-12 04:36:24.216552
LOG609088,kyc-service,INFO,CACHE_HIT,2026-07-25 12:28:52.612150
LOG609089,core-banking,INFO,APP_START,2026-05-28 04:11:47.855644
LOG609090,ledger-svc,INFO,CACHE_HIT,2026-07-14 19:46:58.490590
LOG609091,payments-api,INFO,CACHE_HIT,2026-03-28 21:20:40.440024
LOG609092,auth-service,INFO,REQUEST_OK,2026-05-02 17:00:08.851257
LOG609093,kyc-service,INFO,CACHE_HIT,2026-07-14 14:00:54.888031
LOG609094,kyc-service,INFO,APP_START,2026-02-27 17:29:27.452805
LOG609095,payments-api,INFO,REQUEST_OK,2026-05-04 19:46:40.731284
LOG609096,notification-svc,WARN,SLOW_QUERY,2026-07-23 06:47:00.079798
LOG609097,core-banking,INFO,CACHE_HIT,2026-05-21 22:22:39.519910
LOG609098,payments-api,INFO,CACHE_HIT,2026-04-29 17:35:36.758706
LOG609099,payments-api,WARN,SLOW_QUERY,2026-06-29 16:35:27.240251
LOG609100,kyc-service,INFO,CACHE_HIT,2026-06-16 23:59:59.441621
LOG609101,kyc-service,INFO,CACHE_HIT,2026-07-02 10:50:06.741678
LOG609102,ledger-svc,INFO,CACHE_HIT,2026-07-02 03:32:17.456060
LOG609103,core-banking,INFO,CACHE_HIT,2026-03-14 16:53:52.278776
LOG609104,kyc-service,INFO,APP_START,2026-07-18 23:45:17.086690
LOG609105,notification-svc,INFO,APP_START,2026-04-01 05:07:32.411922
LOG609106,payments-api,INFO,APP_START,2026-06-25 02:02:23.586261
LOG609107,core-banking,INFO,REQUEST_OK,2026-03-19 01:13:08.224637
LOG609108,core-banking,WARN,SLOW_QUERY,2026-03-27 05:26:44.011789
LOG609109,payments-api,ERROR,UPSTREAM_TIMEOUT,2026-06-29 16:34:32.740812
LOG609110,notification-svc,INFO,APP_START,2026-03-12 14:42:05.235484
LOG609111,payments-api,INFO,CACHE_HIT,2026-05-08 00:14:28.730319
LOG609112,core-banking,INFO,APP_START,2026-05-14 21:26:21.046582
LOG609113,payments-api,INFO,CACHE_HIT,2026-04-20 14:30:13.340808
LOG609114,auth-service,ERROR,TIMEOUT,2026-04-16 07:33:11.578547
LOG609115,kyc-service,INFO,REQUEST_OK,2026-03-27 14:25:12.657568
LOG609116,auth-service,INFO,REQUEST_OK,2026-07-27 06:58:06.554827
LOG609117,payments-api,WARN,SLOW_QUERY,2026-08-02 17:01:26.210145
LOG609118,payments-api,INFO,CACHE_HIT,2026-07-11 15:48:45.765940
LOG609119,core-banking,WARN,SLOW_QUERY,2026-07-21 11:41:51.090814
LOG609120,ledger-svc,INFO,CACHE_HIT,2026-03-01 18:55:44.690708
LOG609121,payments-api,INFO,CACHE_HIT,2026-04-17 07:28:06.340042
LOG609122,kyc-service,INFO,REQUEST_OK,2026-05-22 15:35:19.593167
LOG609123,core-banking,WARN,RETRY_ATTEMPT,2026-07-22 06:31:31.543032
LOG609124,notification-svc,INFO,CACHE_HIT,2026-07-30 15:09:49.709900
LOG609125,notification-svc,INFO,REQUEST_OK,2026-03-26 07:38:59.508370
LOG609126,core-banking,INFO,CACHE_HIT,2026-02-25 18:50:04.732282
LOG609127,notification-svc,ERROR,UPSTREAM_TIMEOUT,2026-08-06 16:58:54.756482
LOG609128,kyc-service,WARN,SLOW_QUERY,2026-05-06 11:24:22.308289
LOG609129,core-banking,INFO,CACHE_HIT,2026-04-05 12:08:02.280232
LOG609130,auth-service,INFO,APP_START,2026-08-02 09:14:04.655622
LOG609131,kyc-service,INFO,APP_START,2026-04-02 12:14:57.055252
LOG609132,notification-svc,INFO,REQUEST_OK,2026-08-02 11:04:16.390827
LOG609133,auth-service,INFO,REQUEST_OK,2026-03-31 11:54:48.793802
LOG609134,ledger-svc,INFO,APP_START,2026-03-12 17:35:06.994756
LOG609135,payments-api,INFO,REQUEST_OK,2026-03-01 11:03:15.949905
LOG609136,payments-api,INFO,CACHE_HIT,2026-04-22 02:43:07.983173
LOG609137,auth-service,INFO,REQUEST_OK,2026-08-05 02:53:33.936990
LOG609138,ledger-svc,INFO,CACHE_HIT,2026-06-29 13:41:59.335939
LOG609139,core-banking,INFO,CACHE_HIT,2026-03-20 01:37:51.855126
LOG609140,payments-api,ERROR,TIMEOUT,2026-04-03 18:13:10.148555
LOG609141,core-banking,INFO,CACHE_HIT,2026-07-23 10:58:03.819745
LOG609142,notification-svc,WARN,CACHE_MISS,2026-06-19 04:23:18.844708
LOG609143,auth-service,INFO,APP_START,2026-04-27 01:32:22.696754
LOG609144,payments-api,INFO,CACHE_HIT,2026-07-29 21:39:26.673918
LOG609145,auth-service,INFO,CACHE_HIT,2026-06-15 00:58:35.175397
LOG609146,payments-api,INFO,REQUEST_OK,2026-03-01 09:26:53.096388
LOG609147,core-banking,INFO,APP_START,2026-04-13 12:19:13.912806
LOG609148,kyc-service,INFO,CACHE_HIT,2026-06-22 11:50:23.178019
LOG609149,notification-svc,INFO,REQUEST_OK,2026-05-28 06:05:50.607837
LOG609150,ledger-svc,INFO,REQUEST_OK,2026-08-07 23:52:33.549674
LOG609151,notification-svc,INFO,CACHE_HIT,2026-05-18 18:41:53.492092
LOG609152,auth-service,WARN,RETRY_ATTEMPT,2026-02-26 23:38:04.160615
LOG609153,notification-svc,INFO,REQUEST_OK,2026-02-26 23:07:20.186405
LOG609154,payments-api,INFO,APP_START,2026-08-17 05:01:08.599825
LOG609155,payments-api,INFO,APP_START,2026-04-16 17:21:02.154895
LOG609156,auth-service,INFO,CACHE_HIT,2026-03-19 07:38:07.396822
LOG609157,auth-service,INFO,REQUEST_OK,2026-07-14 13:16:36.272537
LOG609158,notification-svc,ERROR,TIMEOUT,2026-04-04 18:27:38.287862
LOG609159,notification-svc,INFO,CACHE_HIT,2026-05-23 00:48:14.165676
LOG609160,payments-api,INFO,CACHE_HIT,2026-06-15 14:26:18.922654
LOG609161,kyc-service,INFO,CACHE_HIT,2026-07-11 08:40:46.633507
LOG609162,notification-svc,INFO,CACHE_HIT,2026-08-10 05:49:38.566489
LOG609163,kyc-service,WARN,RETRY_ATTEMPT,2026-04-24 16:29:44.315290
LOG609164,payments-api,WARN,RETRY_ATTEMPT,2026-03-14 01:50:07.939927
LOG609165,payments-api,INFO,CACHE_HIT,2026-03-17 08:31:38.204277
LOG609166,auth-service,INFO,REQUEST_OK,2026-08-01 15:30:17.982675
LOG609167,auth-service,INFO,APP_START,2026-07-10 12:05:33.158719
LOG609168,ledger-svc,INFO,APP_START,2026-07-09 19:51:11.661229
LOG609169,notification-svc,WARN,SLOW_QUERY,2026-04-22 15:12:02.078284
LOG609170,notification-svc,WARN,SLOW_QUERY,2026-03-28 11:40:58.302944
LOG609171,core-banking,INFO,CACHE_HIT,2026-03-18 04:00:25.616240
LOG609172,auth-service,INFO,REQUEST_OK,2026-06-27 03:54:48.307081
LOG609173,notification-svc,INFO,REQUEST_OK,2026-05-16 15:00:07.637226
LOG609174,kyc-service,INFO,APP_START,2026-07-26 07:08:31.386797
LOG609175,core-banking,INFO,CACHE_HIT,2026-07-20 22:04:57.530931
LOG609176,notification-svc,INFO,CACHE_HIT,2026-04-21 16:52:59.928633
LOG609177,ledger-svc,INFO,CACHE_HIT,2026-02-23 22:12:34.025729
LOG609178,payments-api,INFO,APP_START,2026-05-14 06:14:12.191593
LOG609179,notification-svc,INFO,REQUEST_OK,2026-05-30 05:29:15.528500
LOG609180,notification-svc,INFO,CACHE_HIT,2026-05-08 00:12:58.505943
LOG609181,payments-api,INFO,APP_START,2026-04-30 04:20:12.996132
LOG609182,ledger-svc,INFO,CACHE_HIT,2026-04-15 09:35:21.244601
LOG609183,kyc-service,INFO,APP_START,2026-07-23 09:37:40.578348
LOG609184,ledger-svc,WARN,RETRY_ATTEMPT,2026-03-02 03:08:04.353187
LOG609185,payments-api,INFO,APP_START,2026-03-07 21:24:50.918865
LOG609186,notification-svc,INFO,REQUEST_OK,2026-07-10 13:11:20.201289
LOG609187,ledger-svc,INFO,CACHE_HIT,2026-08-19 08:29:12.859668
LOG609188,payments-api,INFO,APP_START,2026-06-26 14:37:22.169794
LOG609189,kyc-service,INFO,APP_START,2026-06-27 20:00:40.215518
LOG609190,auth-service,INFO,APP_START,2026-06-10 21:46:18.472393
LOG609191,ledger-svc,INFO,CACHE_HIT,2026-06-12 11:10:39.657269
LOG609192,core-banking,INFO,APP_START,2026-07-06 13:04:56.936304
LOG609193,notification-svc,INFO,REQUEST_OK,2026-07-03 10:29:20.516754
LOG609194,auth-service,INFO,REQUEST_OK,2026-05-19 06:49:38.113683
LOG609195,notification-svc,INFO,APP_START,2026-05-02 20:05:20.367223
LOG609196,auth-service,WARN,SLOW_QUERY,2026-07-30 04:34:44.063913
LOG609197,notification-svc,INFO,REQUEST_OK,2026-03-21 04:45:27.145296
LOG609198,payments-api,INFO,CACHE_HIT,2026-05-19 03:35:51.340954
LOG609199,notification-svc,WARN,SLOW_QUERY,2026-05-10 07:53:22.206667
LOG609200,kyc-service,INFO,APP_START,2026-04-28 18:42:10.339692
LOG609201,core-banking,INFO,REQUEST_OK,2026-05-20 22:23:15.362419
LOG609202,notification-svc,INFO,REQUEST_OK,2026-03-12 09:03:39.682491
LOG609203,core-banking,INFO,APP_START,2026-08-05 19:41:08.203859
LOG609204,kyc-service,INFO,APP_START,2026-05-20 18:58:47.238803
LOG609205,core-banking,INFO,CACHE_HIT,2026-05-11 15:44:59.553879
LOG609206,core-banking,INFO,CACHE_HIT,2026-02-21 15:02:08.664856
LOG609207,auth-service,INFO,REQUEST_OK,2026-04-17 18:35:53.022733
LOG609208,kyc-service,INFO,APP_START,2026-02-24 22:27:50.026283
LOG609209,notification-svc,ERROR,UPSTREAM_TIMEOUT,2026-03-21 06:50:08.528759
LOG609210,core-banking,WARN,CACHE_MISS,2026-04-01 08:22:42.472496
LOG609211,kyc-service,INFO,APP_START,2026-08-05 06:07:31.689433
LOG609212,payments-api,INFO,CACHE_HIT,2026-08-09 11:46:54.398532
LOG609213,ledger-svc,INFO,APP_START,2026-06-29 16:06:38.185305
LOG609214,auth-service,INFO,REQUEST_OK,2026-06-02 08:42:55.885669
LOG609215,kyc-service,ERROR,DB_CONN_FAILURE,2026-07-29 09:30:57.456353
LOG609216,core-banking,ERROR,NPE,2026-06-09 05:35:02.569503
LOG609217,ledger-svc,WARN,SLOW_QUERY,2026-06-06 18:25:48.577933
LOG609218,ledger-svc,INFO,CACHE_HIT,2026-06-11 02:19:06.642935
LOG609219,kyc-service,INFO,CACHE_HIT,2026-04-06 02:31:31.217090
LOG609220,notification-svc,INFO,CACHE_HIT,2026-04-21 18:26:28.746835
LOG609221,notification-svc,WARN,RETRY_ATTEMPT,2026-08-08 00:04:26.428161
LOG609222,ledger-svc,INFO,CACHE_HIT,2026-03-14 04:20:32.231976
LOG609223,payments-api,INFO,APP_START,2026-06-09 04:58:17.039864
LOG609224,ledger-svc,INFO,REQUEST_OK,2026-05-17 18:56:13.896554
LOG609225,auth-service,INFO,APP_START,2026-07-08 14:26:25.959529
LOG609226,ledger-svc,INFO,CACHE_HIT,2026-07-15 01:00:33.199026
LOG609227,notification-svc,INFO,REQUEST_OK,2026-07-23 22:10:06.052768
LOG609228,notification-svc,INFO,CACHE_HIT,2026-05-12 03:01:44.025761
LOG609229,core-banking,INFO,CACHE_HIT,2026-08-13 19:46:43.754881
LOG609230,notification-svc,INFO,APP_START,2026-04-29 11:25:34.193860
LOG609231,core-banking,ERROR,TIMEOUT,2026-05-12 12:36:03.269745
LOG609232,core-banking,INFO,REQUEST_OK,2026-03-31 03:38:00.720411
LOG609233,auth-service,INFO,CACHE_HIT,2026-06-03 18:19:33.070002
LOG609234,core-banking,WARN,RETRY_ATTEMPT,2026-07-11 07:13:41.725681
LOG609235,ledger-svc,INFO,REQUEST_OK,2026-05-16 20:27:47.271908
LOG609236,core-banking,INFO,APP_START,2026-05-24 20:43:48.613364
LOG609237,kyc-service,INFO,REQUEST_OK,2026-04-17 21:18:45.995750
LOG609238,notification-svc,INFO,REQUEST_OK,2026-07-09 19:34:41.912147
LOG609239,payments-api,INFO,REQUEST_OK,2026-02-21 12:27:18.434214
LOG609240,kyc-service,INFO,APP_START,2026-07-21 11:32:00.917801
LOG609241,kyc-service,INFO,APP_START,2026-06-18 08:22:14.985823
LOG609242,core-banking,ERROR,AUTH_FAILURE,2026-07-31 20:36:00.808360
LOG609243,notification-svc,INFO,CACHE_HIT,2026-03-10 03:42:22.452540
LOG609244,payments-api,WARN,CACHE_MISS,2026-05-22 20:46:26.896644
LOG609245,core-banking,INFO,CACHE_HIT,2026-08-03 09:18:08.407213
LOG609246,core-banking,INFO,APP_START,2026-06-26 04:24:21.698443
LOG609247,core-banking,WARN,SLOW_QUERY,2026-08-07 21:18:31.069636
LOG609248,notification-svc,INFO,REQUEST_OK,2026-07-18 16:37:30.259161
LOG609249,core-banking,INFO,CACHE_HIT,2026-05-24 18:10:01.258548
LOG609250,notification-svc,INFO,REQUEST_OK,2026-08-04 20:57:52.740274
LOG609251,ledger-svc,INFO,APP_START,2026-03-27 16:24:45.624397
LOG609252,auth-service,INFO,REQUEST_OK,2026-07-07 10:51:24.350205
LOG609253,ledger-svc,INFO,CACHE_HIT,2026-04-23 06:57:09.221698
LOG609254,notification-svc,INFO,CACHE_HIT,2026-07-09 01:36:57.517014
LOG609255,payments-api,INFO,APP_START,2026-06-26 03:45:31.119831
LOG609256,auth-service,INFO,CACHE_HIT,2026-06-14 11:02:52.260470
LOG609257,notification-svc,INFO,APP_START,2026-06-29 12:36:28.658351
LOG609258,core-banking,INFO,APP_START,2026-04-11 01:29:01.743213
LOG609259,notification-svc,WARN,CACHE_MISS,2026-05-18 00:40:20.934460
LOG609260,payments-api,WARN,RETRY_ATTEMPT,2026-07-18 11:45:36.483404
LOG609261,payments-api,INFO,APP_START,2026-04-25 05:01:22.100963
LOG609262,ledger-svc,INFO,REQUEST_OK,2026-04-16 18:29:13.065647
LOG609263,core-banking,INFO,APP_START,2026-04-07 14:03:57.506507
LOG609264,kyc-service,INFO,REQUEST_OK,2026-04-17 21:39:05.695534
LOG609265,payments-api,INFO,CACHE_HIT,2026-07-17 22:50:07.094542
LOG609266,core-banking,ERROR,DB_CONN_FAILURE,2026-06-19 22:39:24.374295
LOG609267,auth-service,INFO,APP_START,2026-03-25 21:03:09.385176
LOG609268,payments-api,WARN,SLOW_QUERY,2026-04-17 07:04:02.763195
LOG609269,core-banking,INFO,REQUEST_OK,2026-02-27 03:08:06.512959
LOG609270,ledger-svc,INFO,REQUEST_OK,2026-06-04 09:25:28.740681
LOG609271,payments-api,INFO,APP_START,2026-06-20 17:46:30.739845
LOG609272,core-banking,INFO,CACHE_HIT,2026-05-11 22:42:54.029539
LOG609273,core-banking,INFO,CACHE_HIT,2026-07-07 06:09:31.787118
LOG609274,core-banking,INFO,CACHE_HIT,2026-04-28 00:14:50.194667
LOG609275,auth-service,INFO,REQUEST_OK,2026-05-03 10:59:10.895894
LOG609276,payments-api,INFO,CACHE_HIT,2026-04-19 07:00:58.560695
LOG609277,notification-svc,WARN,CACHE_MISS,2026-04-16 04:07:45.318709
LOG609278,notification-svc,INFO,CACHE_HIT,2026-02-21 19:30:26.668405
LOG609279,payments-api,WARN,CACHE_MISS,2026-08-09 20:37:27.096296
LOG609280,kyc-service,INFO,CACHE_HIT,2026-05-11 07:13:52.813768
LOG609281,core-banking,INFO,REQUEST_OK,2026-07-06 13:30:40.328799
LOG609282,core-banking,INFO,APP_START,2026-07-10 21:17:18.570836
LOG609283,kyc-service,INFO,APP_START,2026-05-06 14:22:36.870238
LOG609284,core-banking,INFO,CACHE_HIT,2026-07-11 06:58:56.821105
LOG609285,ledger-svc,ERROR,UPSTREAM_TIMEOUT,2026-06-17 00:03:51.844281
LOG609286,notification-svc,INFO,REQUEST_OK,2026-02-21 08:21:46.227924
LOG609287,payments-api,WARN,RETRY_ATTEMPT,2026-05-14 17:46:47.427943
LOG609288,ledger-svc,INFO,CACHE_HIT,2026-03-04 22:42:51.188221
LOG609289,auth-service,INFO,REQUEST_OK,2026-05-01 11:01:04.759953
LOG609290,core-banking,WARN,RETRY_ATTEMPT,2026-04-02 05:55:43.422814
LOG609291,notification-svc,INFO,APP_START,2026-05-09 00:40:03.467311
LOG609292,payments-api,WARN,RETRY_ATTEMPT,2026-04-14 09:09:27.481383
LOG609293,payments-api,INFO,CACHE_HIT,2026-07-24 07:03:23.800402
LOG609294,ledger-svc,ERROR,TIMEOUT,2026-03-24 12:11:56.686565
LOG609295,payments-api,INFO,APP_START,2026-03-02 12:02:06.014045
LOG609296,auth-service,INFO,APP_START,2026-03-23 06:33:31.087390
LOG609297,ledger-svc,INFO,REQUEST_OK,2026-07-31 22:18:34.512257
LOG609298,notification-svc,INFO,APP_START,2026-03-24 03:32:16.174729
LOG609299,payments-api,INFO,APP_START,2026-05-22 10:43:13.665225
LOG609300,payments-api,INFO,CACHE_HIT,2026-02-22 11:06:32.769283
LOG609301,core-banking,INFO,CACHE_HIT,2026-08-08 22:23:38.654817
LOG609302,auth-service,INFO,APP_START,2026-07-12 23:56:17.469087
LOG609303,notification-svc,INFO,APP_START,2026-05-31 05:28:04.870181
LOG609304,notification-svc,INFO,REQUEST_OK,2026-06-10 15:54:35.411450
LOG609305,core-banking,INFO,REQUEST_OK,2026-06-16 02:04:47.587609
LOG609306,core-banking,WARN,RETRY_ATTEMPT,2026-06-06 22:05:21.406822
LOG609307,core-banking,INFO,CACHE_HIT,2026-07-27 14:06:56.671340
LOG609308,auth-service,INFO,CACHE_HIT,2026-03-12 07:35:47.972548
LOG609309,kyc-service,WARN,CACHE_MISS,2026-03-02 04:48:39.253579
LOG609310,auth-service,INFO,REQUEST_OK,2026-07-16 19:13:59.686594
LOG609311,ledger-svc,INFO,CACHE_HIT,2026-05-26 05:03:54.315000
LOG609312,core-banking,ERROR,DB_CONN_FAILURE,2026-05-03 18:35:26.429375
LOG609313,core-banking,INFO,APP_START,2026-06-18 23:41:20.748049
LOG609314,auth-service,WARN,RETRY_ATTEMPT,2026-05-14 00:58:03.315943
LOG609315,payments-api,ERROR,UPSTREAM_TIMEOUT,2026-07-09 11:17:05.340362
LOG609316,kyc-service,INFO,REQUEST_OK,2026-06-10 02:06:24.780304
LOG609317,notification-svc,INFO,CACHE_HIT,2026-05-27 01:15:06.450911
LOG609318,kyc-service,INFO,REQUEST_OK,2026-06-09 21:15:35.668044
LOG609319,auth-service,INFO,APP_START,2026-07-23 15:56:31.533318
LOG609320,payments-api,INFO,REQUEST_OK,2026-07-22 01:54:04.808625
LOG609321,ledger-svc,INFO,REQUEST_OK,2026-03-02 23:02:51.537728
LOG609322,notification-svc,INFO,REQUEST_OK,2026-02-28 18:02:41.699848
