transaction_id,account_id,customer_id,amount,currency,timestamp,beneficiary_id,channel
TXN316090,ACC202776,CUST101434,1504.66,INR,2026-03-15 12:43:48.160329,BENE10375,web
TXN316091,ACC207306,CUST109128,1678.54,INR,2026-02-07 22:02:13.962434,BENE20777,web
TXN316092,ACC206133,CUST103986,13904.82,INR,2026-07-09 09:14:53.175153,BENE42483,branch
TXN316093,ACC203135,CUST100138,41964.95,INR,2025-09-18 01:41:31.213187,BENE17678,api
TXN316094,ACC209589,CUST106589,3713.41,INR,2025-11-20 17:16:15.308106,BENE41691,branch
TXN316095,ACC213615,CUST102118,11384.35,INR,2026-08-18 17:32:47.474230,BENE43544,mobile
TXN316096,ACC209597,CUST102058,3958.2,INR,2026-04-01 05:01:25.405835,BENE16815,web
TXN316097,ACC206852,CUST101540,13537.54,INR,2026-02-13 15:17:38.752016,BENE2945,mobile
TXN316098,ACC212621,CUST105410,8816.26,INR,2026-05-20 19:00:46.995830,BENE2475,atm
TXN316099,ACC212147,CUST101494,9156.36,INR,2026-01-15 18:44:37.365218,BENE18825,mobile
TXN316100,ACC207874,CUST109488,1807.76,INR,2026-05-22 05:29:07.333838,BENE3041,web
TXN316101,ACC202664,CUST107403,2836.14,INR,2026-02-27 20:37:44.327415,BENE35195,web
TXN316102,ACC210523,CUST100163,5044.44,INR,2026-07-06 07:22:07.614196,BENE37092,branch
TXN316103,ACC208996,CUST108006,3455.87,INR,2025-10-27 17:47:55.969766,BENE10347,mobile
TXN316104,ACC200479,CUST109299,9335.28,INR,2026-07-20 16:49:11.432117,BENE17507,mobile
TXN316105,ACC209541,CUST106257,741.72,INR,2025-10-21 23:03:15.709662,BENE25162,branch
TXN316106,ACC202510,CUST106000,28294.39,INR,2026-04-15 22:21:25.999772,BENE13515,web
TXN316107,ACC207426,CUST106332,25964.7,INR,2026-02-01 02:16:40.948406,BENE7396,mobile
TXN316108,ACC214817,CUST102946,8571.74,INR,2025-10-11 15:08:49.409352,BENE8228,mobile
TXN316109,ACC208310,CUST101249,3657.61,INR,2025-12-28 11:53:22.305680,BENE27888,mobile
TXN316110,ACC207331,CUST107143,3491.19,INR,2026-07-17 04:25:43.985842,BENE47574,atm
TXN316111,ACC212194,CUST104661,3046.75,INR,2025-09-14 17:28:29.340811,BENE17172,atm
TXN316112,ACC200471,CUST103075,7702.99,INR,2026-05-15 11:59:15.039573,BENE42291,branch
TXN316113,ACC202697,CUST106392,2820.89,USD,2026-04-14 04:05:09.896961,BENE11235,mobile
TXN316114,ACC200607,CUST108120,2977.04,INR,2025-11-21 19:06:51.238380,BENE29980,web
TXN316115,ACC214923,CUST102810,804.1,INR,2026-05-05 22:46:11.998609,BENE15538,branch
TXN316116,ACC211394,CUST104658,5360.67,INR,2025-10-11 18:11:41.039261,BENE48028,branch
TXN316117,ACC214194,CUST109563,3480.43,INR,2026-08-17 11:21:15.312243,BENE20207,mobile
TXN316118,ACC204701,CUST108187,32604.65,INR,2025-08-23 22:06:08.686567,BENE29094,mobile
TXN316119,ACC201951,CUST109867,5207.06,INR,2026-04-16 10:49:09.961907,BENE3531,web
TXN316120,ACC204086,CUST108657,351.19,INR,2026-06-17 16:34:28.115960,BENE26797,web
TXN316121,ACC206659,CUST106416,7779.55,INR,2025-12-11 01:58:35.289763,BENE7344,api
TXN316122,ACC212789,CUST108603,6524.01,INR,2026-04-17 05:18:23.404103,BENE1895,web
TXN316123,ACC211451,CUST101054,2298.82,INR,2025-10-15 14:42:43.734821,BENE37857,atm
TXN316124,ACC211382,CUST102772,45815.3,INR,2025-11-30 12:55:46.003202,BENE18056,branch
TXN316125,ACC209087,CUST104321,6779.87,XXX,2026-07-08 18:48:43.475422,BENE3413,web
TXN316126,ACC211276,CUST105357,1975.39,INR,2026-06-02 16:00:40.180450,,mobile
TXN316127,ACC211762,CUST999496,22221.79,INR,2026-04-30 07:09:21.295422,BENE30811,mobile
TXN316128,ACC200296,CUST104205,5950.83,XXX,2025-09-18 02:30:53.509084,BENE12843,mobile
TXN316129,ACC200871,CUST109295,4261.91,INR,2025-11-01 01:34:22.959678,BENE48376,atm
TXN316130,ACC214362,CUST109946,2463.93,GBP,2025-09-30 04:16:47.260361,BENE12160,web
TXN316131,ACC204665,CUST105485,3690.29,INR,2026-04-01 11:38:11.027570,BENE19068,web
TXN316132,ACC213600,CUST104717,948.77,INR,2026-01-02 12:07:37.757236,BENE16093,api
TXN316133,ACC210681,CUST106856,3484.36,INR,2026-07-05 09:44:24.266932,BENE40949,branch
TXN316134,ACC212860,CUST107522,1660.06,INR,2026-05-12 00:51:45.067639,BENE6750,web
TXN316135,ACC203686,CUST106134,17161.33,INR,2026-05-26 09:12:23.646011,BENE6565,web
TXN316136,ACC210655,CUST103796,5147.85,INR,2025-12-27 10:06:20.051656,BENE31061,mobile
TXN316137,ACC203336,CUST109625,25643.86,INR,2026-01-19 12:35:51.696594,BENE12357,web
TXN316138,ACC208620,CUST100346,22871.25,INR,2026-06-18 21:06:03.646992,BENE42335,mobile
TXN316139,ACC205127,CUST103790,1754.59,INR,2026-05-31 08:40:20.842964,BENE42211,mobile
TXN316140,ACC212478,CUST107585,5588.82,INR,2025-10-06 17:09:07.775732,BENE20438,branch
TXN316141,ACC214997,CUST106792,5097.2,INR,2025-09-14 04:03:19.709160,BENE27408,mobile
TXN316142,ACC206206,CUST109970,5804.41,INR,2026-01-21 05:51:41.113430,BENE22151,api
TXN316143,ACC209915,CUST103532,17152.94,INR,2025-10-12 11:10:01.428911,BENE1173,branch
TXN316144,ACC209872,CUST100483,4500.78,INR,2025-09-21 13:12:06.229306,BENE42326,api
TXN316145,ACC200069,CUST101426,5564.3,INR,2026-06-16 00:10:17.898767,BENE1349,atm
TXN316146,ACC204103,CUST101811,5191.36,INR,2025-09-01 11:54:21.262589,BENE7590,branch
TXN316147,ACC201246,CUST103854,5098.16,INR,2025-09-10 21:54:49.305995,BENE48981,atm
TXN316148,ACC214716,CUST100243,1708.86,INR,2025-10-28 16:28:00.380320,BENE27594,mobile
TXN316149,ACC209530,CUST104709,2636.78,INR,2026-07-30 07:52:13.623125,BENE2344,web
TXN316150,ACC201233,CUST103273,401.62,INR,2025-10-24 21:20:30.351435,BENE31906,mobile
TXN316151,ACC202632,CUST108280,7549.58,USD,2026-03-01 10:26:45.266404,BENE13845,web
TXN316152,ACC211645,CUST106471,5889.7,INR,2025-11-28 15:06:26.323813,BENE35051,mobile
TXN316153,ACC202043,CUST108755,6418.64,INR,2025-08-27 19:15:25.661736,BENE25966,api
TXN316154,ACC204035,CUST100673,24919.68,INR,2025-11-05 13:36:12.379190,BENE23521,atm
TXN316155,ACC212124,CUST102598,9980.05,INR,2025-09-02 11:11:08.596249,BENE1154,mobile
TXN316156,ACC211302,CUST108972,18309.99,INR,2026-08-16 08:05:21.441972,BENE43777,api
TXN316157,ACC204433,CUST107343,16098.29,INR,2025-12-02 21:58:52.022965,BENE6883,mobile
TXN316158,ACC204873,CUST103614,32112.49,INR,2025-12-20 16:13:31.874861,BENE10665,mobile
TXN316159,ACC209371,CUST104878,20349.84,INR,2026-04-14 04:31:29.869281,BENE15143,branch
TXN316160,ACC204186,CUST108109,1953.64,EUR,2026-03-25 11:50:27.451877,BENE11904,mobile
TXN316161,ACC214123,CUST107525,10000.09,INR,2026-05-07 06:26:05.437517,BENE45737,api
TXN316162,ACC212629,CUST105984,10658.62,EUR,2025-10-11 18:47:44.296215,BENE18575,mobile
TXN316163,ACC206073,CUST106240,8007.69,INR,2025-10-16 20:02:47.908329,BENE18963,api
TXN316164,ACC205193,CUST105510,45882.92,INR,2025-09-20 21:26:21.282367,BENE25522,mobile
TXN316165,ACC214755,CUST105785,6641.7,INR,2026-02-01 21:30:55.510301,BENE42614,mobile
TXN316166,ACC205178,CUST106605,9406.36,INR,2025-10-06 18:25:55.036988,BENE31330,mobile
TXN316167,ACC205922,CUST107118,4694.57,INR,2025-11-09 12:15:19.016558,BENE27717,branch
TXN316168,ACC202998,CUST107418,4115.45,INR,2026-07-13 21:02:12.960125,BENE13740,branch
TXN316169,ACC206094,CUST101374,3439.15,USD,2026-01-13 13:15:49.151299,BENE44976,mobile
TXN316170,ACC204273,CUST102680,1861.08,INR,2026-01-23 20:28:58.827284,BENE30375,web
TXN316171,ACC213859,CUST106258,8051.74,INR,2026-02-19 01:27:38.554475,BENE24519,mobile
TXN316172,ACC207900,CUST104228,32621.5,INR,2026-07-13 12:35:43.199461,BENE49845,web
TXN316173,ACC208336,CUST102881,4142.61,INR,2026-02-22 18:25:42.440841,BENE40999,mobile
TXN316174,ACC209578,CUST104046,7094.35,INR,2025-10-06 23:06:44.474852,BENE44945,web
TXN316175,ACC200472,CUST104205,1991.69,INR,2025-09-18 22:20:04.951345,BENE2179,branch
TXN316176,ACC204607,CUST103521,704.36,INR,2026-05-13 19:57:34.501592,BENE11280,mobile
TXN316177,ACC207207,CUST102989,5000.86,INR,2026-07-05 18:49:10.706422,BENE24101,branch
TXN316178,ACC203479,CUST109532,2429.9,INR,2025-09-15 21:36:45.473053,BENE37155,web
TXN316179,ACC213609,CUST104364,1684.53,INR,2026-06-16 05:12:20.067891,BENE5988,mobile
TXN316180,ACC204585,CUST108309,778.26,EUR,2025-11-16 18:36:26.665373,BENE33553,mobile
TXN316181,ACC205561,CUST107695,918.63,INR,2026-07-19 22:42:49.756533,BENE3773,web
TXN316182,ACC209012,CUST101983,5851.69,INR,2026-02-23 21:12:54.750217,BENE24849,web
TXN316183,ACC206546,CUST103970,39452.79,INR,2025-09-16 07:42:57.478715,BENE17157,branch
TXN316184,ACC210948,CUST109660,2709.38,INR,2026-02-17 00:57:28.770661,BENE48044,web
TXN316185,ACC209186,CUST107642,8868.03,EUR,2026-07-13 12:35:31.017536,BENE38580,branch
TXN316186,ACC211086,CUST100572,1735.84,INR,2026-02-02 17:10:12.762794,BENE2680,mobile
TXN316187,ACC212608,CUST102956,2272.22,INR,2026-06-26 04:19:53.576756,BENE32090,mobile
TXN316188,ACC204887,CUST109627,951.01,INR,2026-04-08 07:30:46.941345,BENE10605,atm
TXN316189,ACC200307,CUST100927,3390.42,INR,2025-11-03 19:49:09.966184,BENE49298,mobile
TXN316190,ACC212937,CUST104594,403.01,USD,2026-06-09 14:12:01.609063,BENE4085,mobile
TXN316191,ACC210039,CUST102700,1612.32,INR,2025-12-28 02:33:02.706653,BENE30071,api
TXN316192,ACC210289,CUST106994,3087.86,INR,2025-10-30 02:04:04.708423,BENE2892,mobile
TXN316193,ACC200950,CUST107545,2700.66,INR,2026-04-02 23:14:59.372246,BENE47267,mobile
TXN316194,ACC201987,CUST105527,7784.32,INR,2025-11-19 04:50:41.800349,BENE33670,web
TXN316195,ACC209561,CUST103155,10575.2,INR,2026-04-18 01:47:42.418137,BENE28589,web
TXN316196,ACC210612,CUST106030,4127.91,INR,2025-11-01 23:53:38.687483,BENE1210,mobile
TXN316197,ACC208838,CUST104192,16063.2,INR,2026-07-13 16:01:03.561058,BENE32014,web
TXN316198,ACC211064,CUST100403,678.56,INR,2026-04-20 08:42:00.334170,BENE27965,atm
TXN316199,ACC210942,CUST101312,10937.11,INR,2026-06-07 09:18:25.857872,BENE2821,mobile
TXN316200,ACC210751,CUST106439,4138.71,USD,2025-12-22 22:41:39.359443,BENE30364,mobile
TXN316201,ACC202794,CUST104159,863.63,INR,2026-03-18 09:48:52.753008,BENE8131,mobile
TXN316202,ACC206112,CUST108027,11905.68,EUR,2026-06-26 18:42:57.493130,BENE14925,mobile
TXN316203,ACC210314,CUST108687,6760.31,INR,2025-11-22 21:11:29.572588,BENE23979,web
TXN316204,ACC208809,CUST108462,2718.36,USD,2025-08-24 14:13:42.924129,BENE708,web
TXN316205,ACC201799,CUST103699,15468.51,INR,2026-06-14 20:16:17.664882,BENE5582,branch
TXN316206,ACC208528,CUST102263,5125.47,INR,2026-04-22 17:52:47.185887,BENE30708,mobile
TXN316207,ACC204650,CUST104373,12543.02,INR,2025-09-13 08:11:03.155347,BENE46922,mobile
TXN316208,ACC200205,CUST105603,7284.59,INR,2025-11-14 02:00:58.450804,BENE39641,atm
TXN316209,ACC200520,CUST106101,1453.12,INR,2025-12-18 12:20:02.661388,BENE12600,mobile
TXN316210,ACC208501,CUST107415,796.06,EUR,2025-10-16 09:05:02.988470,BENE8031,mobile
TXN316211,ACC209941,CUST106383,1468.86,INR,2025-11-19 08:14:26.281802,BENE11874,mobile
TXN316212,ACC205949,CUST103759,6788.72,INR,2026-05-05 05:44:56.472312,BENE34560,mobile
TXN316213,ACC203523,CUST100386,2686.13,INR,2026-01-18 12:19:37.306972,BENE21629,mobile
TXN316214,ACC212665,CUST104227,7204.95,INR,2026-02-25 13:05:23.896241,BENE38527,branch
TXN316215,ACC212790,CUST104905,2632.86,INR,2026-07-14 18:10:14.074422,BENE7733,mobile
TXN316216,ACC210602,CUST102947,716.73,USD,2025-09-28 12:19:37.838473,BENE33760,mobile
TXN316217,ACC206399,CUST108965,7900.07,INR,2025-12-09 17:17:28.027177,BENE39089,mobile
TXN316218,ACC202785,CUST101738,13264.98,INR,2026-06-27 09:30:47.445316,BENE4769,mobile
TXN316219,ACC205573,CUST106174,4078.56,USD,2026-01-01 02:27:34.631430,BENE31918,web
TXN316220,ACC202274,CUST107522,3677.26,INR,2025-10-13 05:36:58.088377,BENE13462,mobile
TXN316221,ACC203161,CUST103129,13927.23,INR,2026-01-05 23:07:38.398348,BENE49198,web
TXN316222,ACC214380,CUST106505,9243.21,EUR,2026-02-23 00:55:20.970541,BENE46567,mobile
TXN316223,ACC213032,CUST104577,19692.85,INR,2026-02-15 08:39:26.861159,BENE23623,web
TXN316224,ACC203969,CUST104994,14211.74,INR,2026-08-12 22:29:51.982643,BENE19766,web
TXN316225,ACC205551,CUST108914,2406.57,INR,2026-06-15 19:00:54.173545,BENE5617,api
TXN316226,ACC207915,CUST101936,3241.07,INR,2026-07-26 03:02:30.565148,BENE4934,mobile
TXN316227,ACC200505,CUST107623,5058.71,INR,2026-04-08 18:27:31.410621,BENE20769,branch
TXN316228,ACC208025,CUST101199,3805.89,INR,2026-08-13 12:48:50.053057,BENE20728,mobile
TXN316229,ACC213426,CUST105825,2884.03,INR,2026-01-21 05:09:22.554296,BENE22199,web
TXN316230,ACC213607,CUST109641,8465.23,INR,2025-09-02 07:34:52.131061,BENE40548,web
TXN316231,ACC211572,CUST101891,6019.97,INR,2026-07-06 08:47:01.941168,BENE7123,web
TXN316232,ACC204099,CUST105954,2778.41,INR,2026-07-06 11:34:40.931275,BENE7593,branch
TXN316233,ACC206011,CUST102807,1485.35,INR,2025-09-08 02:09:55.985062,BENE41182,mobile
TXN316234,ACC207736,CUST109127,6047.27,INR,2026-05-15 05:10:27.688287,BENE42375,api
TXN316235,ACC211521,CUST107954,2487.36,EUR,2026-03-27 14:26:51.270877,BENE8158,mobile
TXN316236,ACC204275,CUST108996,2690.86,INR,2025-09-23 11:43:29.297562,BENE41302,atm
TXN316237,ACC207387,CUST105474,1972.43,INR,2025-10-13 17:27:12.306073,BENE37972,mobile
TXN316238,ACC210909,CUST107871,3214.91,INR,2026-07-27 12:53:49.848783,BENE10936,mobile
TXN316239,ACC207565,CUST105708,2603.93,INR,2025-09-17 04:56:39.080086,BENE677,web
TXN316240,ACC204360,CUST105473,16017.36,INR,2025-08-31 23:05:44.362836,BENE19736,web
TXN316241,ACC201173,CUST106694,3704.91,INR,2026-06-07 14:02:33.915509,BENE4272,mobile
TXN316242,ACC211398,CUST102760,1005.5,USD,2025-08-28 12:27:48.630832,BENE20833,web
TXN316243,ACC202010,CUST102362,5399.18,INR,2026-02-01 09:18:44.534486,BENE46233,branch
TXN316244,ACC201203,CUST106162,18388.92,INR,2025-08-25 16:17:35.845128,BENE45960,mobile
TXN316245,ACC202247,CUST100581,4480.79,INR,2026-07-07 00:06:40.060236,BENE47143,mobile
TXN316246,ACC204922,CUST101313,4002.43,INR,2025-09-13 22:22:21.204506,BENE44254,web
TXN316247,ACC212038,CUST102674,814.95,INR,2026-04-14 21:12:58.904097,BENE6124,web
TXN316248,ACC207047,CUST100417,4024.11,INR,2026-04-07 22:39:30.820042,BENE29577,web
TXN316249,ACC209567,CUST104508,2313.38,USD,2026-03-30 02:06:33.785149,BENE19860,atm
TXN316250,ACC207762,CUST101505,675.38,INR,2025-12-03 14:46:29.155597,BENE27175,mobile
TXN316251,ACC206989,CUST106580,1562.33,INR,2025-08-30 15:00:33.810648,BENE23155,api
TXN316252,ACC205234,CUST101303,18660.87,INR,2026-08-12 11:40:18.901766,BENE24833,mobile
TXN316253,ACC213767,CUST107948,13715.89,USD,2026-02-22 07:20:02.906329,BENE31825,mobile
TXN316254,ACC208501,CUST107415,19607.88,USD,2026-06-23 18:56:23.078558,BENE10387,web
TXN316255,ACC207246,CUST109153,5139.49,INR,2026-01-07 08:13:35.695284,BENE19744,web
TXN316256,ACC203606,CUST103068,497.84,INR,2025-10-22 05:19:26.997200,BENE18373,atm
TXN316257,ACC203778,CUST101088,6754.08,INR,2026-02-05 02:42:30.680360,BENE23144,mobile
TXN316258,ACC204038,CUST106876,65900.1,INR,2025-10-12 06:26:50.216982,BENE46012,api
TXN316259,ACC202242,CUST102329,1280.48,EUR,2025-12-07 01:28:07.355606,BENE12284,web
TXN316260,ACC204649,CUST101135,762.7,INR,2026-06-19 13:00:18.403153,BENE4580,mobile
TXN316261,ACC209869,CUST106414,1570.23,INR,2026-02-26 09:17:04.137133,BENE23348,mobile
TXN316262,ACC208001,CUST108597,9599.83,INR,2025-11-24 06:26:57.982270,BENE38164,api
TXN316263,ACC208781,CUST103269,462.29,INR,2025-10-16 08:22:32.012692,BENE48857,web
TXN316264,ACC202996,CUST100354,8682.11,INR,2025-12-22 19:51:47.870948,BENE7608,mobile
TXN316265,ACC202234,CUST103522,3035.66,INR,2026-04-18 15:29:10.966580,BENE39359,web
TXN316266,ACC207999,CUST107234,4447.38,INR,2026-07-01 01:46:16.280353,BENE8061,mobile
TXN316267,ACC213716,CUST100545,8126.92,INR,2026-04-23 04:06:46.623290,BENE25933,branch
TXN316268,ACC206850,CUST107835,3225.65,INR,2026-03-12 13:45:14.850489,BENE29464,web
TXN316269,ACC208931,CUST109923,4224.54,INR,2025-09-02 01:03:59.635705,BENE30096,atm
TXN316270,ACC206944,CUST107472,5149.44,INR,2026-06-09 18:26:07.764876,BENE23782,branch
TXN316271,ACC213084,CUST105562,15138.7,INR,2026-04-24 21:55:30.915901,BENE33106,branch
TXN316272,ACC206223,CUST108640,4333.56,INR,2026-05-14 04:46:41.245256,BENE14758,mobile
TXN316273,ACC204460,CUST104608,816.21,EUR,2026-03-07 12:48:56.707321,BENE7947,mobile
TXN316274,ACC203232,CUST106793,6643.45,GBP,2025-12-11 03:48:00.131831,BENE24878,atm
TXN316275,ACC206232,CUST101451,9285.89,INR,2026-02-24 23:52:26.816561,BENE43813,mobile
TXN316276,ACC209790,CUST107017,70002.84,INR,2026-07-06 01:10:15.033055,BENE19069,mobile
TXN316277,ACC206574,CUST109226,5895.89,INR,2026-02-10 17:40:05.390672,BENE27947,web
TXN316278,ACC211585,CUST104403,13196.34,INR,2026-06-16 06:46:42.445815,BENE13423,api
TXN316279,ACC213934,CUST100676,5333.17,INR,2026-06-21 08:48:43.515244,BENE22685,mobile
TXN316280,ACC210076,CUST104025,6025.5,INR,2026-02-13 05:33:00.478060,BENE35824,mobile
TXN316281,ACC209261,CUST102171,1285266.78,INR,2025-10-14 14:49:20.083826,BENE32363,web
TXN316282,ACC203774,CUST109637,45698.19,INR,2026-01-01 15:17:01.195307,BENE4096,mobile
TXN316283,ACC211227,CUST109064,8944.64,INR,2026-06-24 12:05:07.812331,BENE1005,web
TXN316284,ACC209993,CUST108786,20470.02,GBP,2025-12-02 08:57:28.503583,BENE49226,mobile
TXN316285,ACC205383,CUST108078,284.11,INR,2026-07-15 12:01:54.658221,BENE16087,branch
TXN316286,ACC200136,CUST105410,1435.24,GBP,2025-10-07 14:09:58.573090,BENE44671,web
TXN316287,ACC209330,CUST108945,2482.67,GBP,2026-03-19 07:35:52.990501,BENE20068,web
TXN316288,ACC201901,CUST103630,7477.75,USD,2026-05-22 10:23:43.987508,BENE1156,atm
TXN316289,ACC200764,CUST109127,1494.58,INR,2026-06-18 02:49:13.721077,BENE46872,atm
TXN316290,ACC204226,CUST100977,2987.25,INR,2025-11-02 19:22:00.176916,BENE21580,web
TXN316291,ACC203483,CUST100283,5531.56,INR,2026-05-26 18:41:30.744214,BENE17668,web
TXN316292,ACC209012,CUST101983,14976.48,INR,2025-12-31 10:34:58.287642,BENE36371,mobile
TXN316293,ACC211279,CUST101516,5746.34,INR,2025-09-01 19:20:55.208747,BENE29921,atm
TXN316294,ACC209345,CUST104998,10113.57,INR,2026-02-28 17:29:22.134666,BENE15850,mobile
TXN316295,ACC202490,CUST101459,3880.08,INR,2025-12-20 06:43:51.992838,BENE30377,mobile
TXN316296,ACC202810,CUST101547,2552.2,USD,2026-06-08 09:01:05.619929,BENE43120,mobile
TXN316297,ACC210118,CUST106172,25361.34,INR,2026-01-30 13:50:15.002568,BENE22934,branch
TXN316298,ACC211403,CUST106273,5958.68,INR,2026-04-06 03:55:52.513140,BENE21268,mobile
TXN316299,ACC206652,CUST103458,1341.46,INR,2026-05-08 05:55:40.973366,BENE23270,mobile
TXN316300,ACC211124,CUST105830,3938.44,INR,2026-08-04 19:15:35.192506,BENE16535,mobile
TXN316301,ACC214013,CUST102535,14801.45,INR,2026-07-10 15:49:11.418585,BENE32721,web
TXN316302,ACC207200,CUST108035,1141.26,INR,2026-06-22 10:13:10.584781,BENE48927,mobile
TXN316303,ACC212840,CUST104157,1717.46,INR,2026-01-10 13:07:15.282505,BENE37303,mobile
TXN316304,ACC211937,CUST107222,1576.33,USD,2026-01-16 16:51:21.842632,BENE49578,mobile
TXN316305,ACC212610,CUST999840,7041.11,INR,2026-04-03 17:48:17.273120,BENE42653,mobile
TXN316306,ACC211319,CUST107337,2646.09,INR,2025-10-21 17:51:48.241701,BENE31397,mobile
TXN316307,ACC207243,CUST101707,788461.65,INR,2025-11-02 04:06:33.047771,BENE45430,mobile
TXN316308,ACC210369,CUST108979,1256.42,INR,2025-11-15 00:40:05.018982,BENE22716,branch
TXN316309,ACC205844,CUST101473,16102.44,INR,2025-10-01 15:22:17.948694,BENE44465,mobile
TXN316310,ACC213522,CUST100869,4771.33,INR,2026-07-27 08:10:41.942072,BENE34844,web
TXN316311,ACC203737,CUST105992,7355.21,INR,2026-03-19 20:35:48.291713,BENE18104,mobile
TXN316312,ACC201413,CUST109326,3841.64,INR,2025-10-06 04:27:15.225746,BENE20934,branch
TXN316313,ACC212056,CUST101049,1034.11,INR,2026-07-31 13:32:10.538041,BENE15276,api
TXN316314,ACC202382,CUST101848,11013.5,EUR,2026-07-02 08:40:21.181839,BENE15217,branch
TXN316315,ACC205511,CUST101997,2583.62,INR,2026-06-16 11:27:37.727206,BENE9353,mobile
TXN316316,ACC206879,CUST103287,8050.81,INR,2025-11-19 13:24:16.422040,BENE48175,branch
TXN316317,ACC205407,CUST106270,3007.13,INR,2026-04-01 21:18:44.092470,BENE14477,api
TXN316318,ACC204266,CUST100094,2090.76,INR,2025-10-17 02:44:20.713436,BENE26593,branch
TXN316319,ACC201821,CUST109763,7604.26,INR,2026-01-14 03:35:32.660123,BENE6677,atm
TXN316320,ACC212973,CUST100671,-2905.58,INR,2026-04-26 16:26:05.384645,BENE45049,api
TXN316321,ACC203925,CUST107710,38918.11,INR,2025-09-10 01:00:59.216742,BENE31532,mobile
TXN316322,ACC208802,CUST104272,17723.55,INR,2026-07-01 05:28:29.118891,BENE6277,mobile
TXN316323,ACC200316,CUST106072,1120.35,USD,2026-08-16 14:44:23.363570,BENE45543,branch
TXN316324,ACC210197,CUST100275,5407.49,INR,2025-11-17 05:55:40.625925,BENE1910,web
TXN316325,ACC204555,CUST102015,3725.61,INR,2026-02-05 10:36:35.439327,BENE40333,mobile
TXN316326,ACC213940,CUST100259,2243.19,INR,2026-07-18 06:38:04.632912,BENE17963,mobile
TXN316327,ACC213091,CUST104338,1810.62,INR,2026-05-01 22:31:03.053259,BENE23455,web
TXN316328,ACC210642,CUST102082,2986.02,INR,2026-04-21 14:08:36.026067,BENE28707,mobile
TXN316329,ACC213335,CUST105407,24472.57,INR,2026-07-31 11:05:50.610289,BENE6470,mobile
TXN316330,ACC214973,CUST104485,8007.21,INR,2026-06-28 08:14:52.926573,BENE34637,web
TXN316331,ACC205528,CUST101975,5397.8,INR,2026-08-17 20:21:26.745802,BENE3695,branch
TXN316332,ACC211601,CUST102434,1116.65,USD,2026-06-21 04:58:30.540275,BENE16853,atm
TXN316333,ACC204848,CUST104555,92.3,INR,2026-07-02 09:40:47.093054,BENE36535,api
TXN316334,ACC209981,CUST105660,1528.97,INR,2025-12-04 05:03:08.282903,BENE49060,mobile
TXN316335,ACC213796,CUST107691,23077.65,INR,2026-07-20 18:28:27.270298,BENE23766,atm
TXN316336,ACC204676,CUST108077,3043.58,INR,2026-08-15 13:54:30.921684,BENE12316,mobile
TXN316337,ACC211279,CUST101516,2599.5,EUR,2025-12-03 10:51:51.550095,BENE16124,mobile
TXN316338,ACC211263,CUST108908,10896.65,INR,2025-09-20 00:45:34.417009,BENE24980,mobile
TXN316339,ACC205758,CUST104094,5083.54,INR,2026-05-25 17:18:51.214378,BENE13917,mobile
TXN316340,ACC206483,CUST101157,2147.32,INR,2026-01-07 06:52:42.257278,BENE30960,mobile
TXN316341,ACC210235,CUST106174,8076.84,EUR,2025-09-10 09:07:20.828863,BENE24250,mobile
TXN316342,ACC214191,CUST109414,8861.72,INR,2026-03-30 02:16:09.885212,BENE36173,atm
TXN316343,ACC207459,CUST107738,60425.81,USD,2025-11-14 01:22:23.414538,BENE27479,web
TXN316344,ACC213021,CUST101790,20709.55,INR,2025-09-22 01:50:11.986235,BENE15977,mobile
TXN316345,ACC201604,CUST100810,3342.64,USD,2026-03-26 00:06:10.922739,BENE6144,atm
TXN316346,ACC201195,CUST100315,4854.41,INR,2026-03-08 20:03:10.202852,BENE29544,web
TXN316347,ACC212026,CUST106982,1158.44,INR,2026-08-02 08:43:54.415306,BENE12344,atm
TXN316348,ACC214689,CUST104141,3911.75,USD,2025-12-01 08:13:57.762475,BENE11664,branch
TXN316349,ACC208196,CUST102064,8360.3,INR,2026-06-20 19:15:28.800855,BENE44378,mobile
TXN316350,ACC206212,CUST104406,4724.21,INR,2026-06-15 05:08:46.224590,BENE3480,api
TXN316351,ACC209384,CUST108570,1356.89,INR,2026-05-30 20:45:53.813668,BENE30537,mobile
TXN316352,ACC204721,CUST103645,2415.07,INR,2026-07-28 07:17:27.268440,BENE39453,atm
TXN316353,ACC201331,CUST102185,2247.26,INR,2026-06-28 07:37:07.333487,BENE15210,atm
TXN316354,ACC205199,CUST108715,9504.88,GBP,2026-05-10 00:39:19.165585,BENE40798,web
TXN316355,ACC213053,CUST102078,9102.46,EUR,2025-10-27 01:09:12.918137,BENE7615,branch
TXN316356,ACC203054,CUST104157,5386.8,EUR,2026-06-10 19:37:28.216579,BENE33179,mobile
TXN316357,ACC205099,CUST105893,8336.72,INR,2026-07-30 06:21:44.804867,BENE20100,mobile
TXN316358,ACC205879,CUST109762,3514.35,INR,2025-10-10 07:38:11.294737,BENE35345,mobile
TXN316359,ACC201562,CUST103859,1880.32,INR,2025-10-08 14:14:26.973024,BENE5729,web
TXN316360,ACC213697,CUST104191,3738.51,INR,2026-03-29 22:09:13.538604,BENE36165,branch
TXN316361,ACC211600,CUST109419,5426.22,INR,2025-09-16 16:03:20.759529,BENE47968,web
TXN316362,ACC205969,CUST102854,6453.94,INR,2026-05-31 03:49:08.477440,BENE11319,mobile
